id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
2185,Big Trouble,"Action,Comedy,Thriller,Mystery",en,"The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""",5.944,2002-04-05,6.2,238
4513,30 Days of Night,"Horror,Thriller",en,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",25.884,2007-10-17,6.4,2227
400,Things to Do in Denver When You're Dead,"Drama,Crime",en,Five different criminals face imminent death after botching a job quite badly.,7.6,1995-12-01,6.5,294
58232,Chalet Girl,"Comedy,Romance",en,"While working a job at an exclusive ski resort to support her Dad, Kim learns to snowboard and is so good at it that she enters a competition with a huge cash prize. She has to dig deep to overcome her fears, but her life gets more complicated through her spoken-for boss, Jonny.",9.89,2011-02-02,6.4,564
44048,Unstoppable,"Action,Thriller",en,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania,  and proves to be unstoppable until a veteran engineer and young conductor risk their lives to try and stop it with a switch engine.",23.949,2010-11-04,6.5,2917
988,The China Syndrome,"Drama,Thriller",en,"While doing a series of reports on alternative energy sources, opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicize the incident, but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.",9.537,1979-03-16,7.2,344
1480,Touch of Evil,"Crime,Thriller",en,"When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.",9.267,1958-03-30,7.8,1132
24169,Il cosmo sul comò,Comedy,it,"Four different comedic episodes, framed by the story of a Zen master and his two helpless disciples.",4.476,2008-12-19,5.2,775
49012,Arthur,"Comedy,Romance",en,A drunken playboy stands to lose a wealthy inheritance when he falls for a woman that his family doesn't like.,21.145,2011-04-08,5.6,624
45284,Outrage,"Action,Crime,Drama",ja,"When a tough yakuza gangster is betrayed by his bosses, it means all out war. Bodies pile up as he takes out everyone in his way to the top in a brutal quest for revenge.",10.08,2010-05-17,6.9,328
395992,Life,"Horror,Science Fiction,Thriller",en,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",37.161,2017-03-22,6.4,6241
25768,"Steamboat Bill, Jr.","Comedy,Drama,Family,Romance",en,The just out of college effete son of a no-nonsense steamboat captain comes to visit his father whom he's not seen since he was little.,6.673,1928-05-09,7.7,245
11689,Crime Busters,"Action,Comedy",it,An attempted robbery turns to be an unexpected recruitment when two unemployed men mistakenly break into a police office instead of a store.,11.844,1977-04-01,6.9,518
396535,Train to Busan,"Action,Horror,Thriller",ko,"Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",103.778,2016-07-20,7.8,5798
811,Silent Running,"Adventure,Science Fiction",en,"In a future Earth barren of all flora and fauna, the planet's ecosystems exist only in large pods attached to spacecraft. When word comes in that the pods are to be jettisoned into space and destroyed so that the spacecraft can be reused for commercial purposes, most of the crew of the Valley Forge rejoice at the prospect of going home. Not so for botanist Freeman Lowell who loves the forest and its creatures, so decides to take matters into his own hands to protect what he loves.",11.329,1972-03-09,6.4,439
585245,Clifford the Big Red Dog,"Family,Adventure,Comedy,Fantasy",en,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",371.367,2021-11-10,7.3,1333
17130,Crossroads,"Comedy,Drama,Romance",en,"Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",9.136,2002-02-15,5.2,501
765,Evil Dead II,"Horror,Comedy,Fantasy",en,"Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ""The Book of the Dead."" As they play the recording an evil power is unleashed taking over Linda's body.",27.264,1987-03-13,7.5,2363
760747,The Trip,"Action,Comedy,Thriller,Horror",no,"A dysfunctional couple head to a remote lakeside cabin under the guise of reconnecting, but each has secret designs to kill the other. Before they can carry out their respective plans, unexpected visitors arrive and the couple is faced with a greater danger than anything they could have plotted.",58.155,2021-07-30,6.7,359
25866,The Sucker,"Comedy,Crime",fr,"In this Frenco-Italian gangster parody, a shop keeper on his way to an Italian holiday suffers a crash which totals his car. The culprit can only compensate his ruined trip by driving an American friends car from Napels to Bordeaux, but as it happens to be filled with such contraband as stolen money, jewelry and drugs, the involuntary and unwitting companions in crime soon attract all but recreational attention from the ""milieu"".",10.091,1965-03-24,7.4,516
35552,The Extraordinary Adventures of Adèle Blanc-Sec,"Fantasy,Adventure,Action,Mystery",fr,"An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",23.066,2010-04-09,6.1,1087
615,The Passion of the Christ,Drama,en,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,76.145,2004-02-25,7.4,3503
10052,Dragonfly,"Thriller,Fantasy",en,A grieving doctor is being contacted by his late wife through his patient's near death experiences.,14.62,2002-02-22,6.5,707
10424,Jennifer Eight,"Crime,Drama,Mystery,Thriller",en,"A big city cop from LA moves to a small town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, the cop, John Berlin, meets a young blind woman named Helena, who he is attracted to. Meanwhile, a serial killer is on the loose and only John knows it.",7.181,1992-11-06,6.0,268
320028,An Italian Name,Comedy,it,"Paolo is an outgoing and handsome real estate broker married to Simona, a beautiful woman from the rough outskirts of Rome who has become an author of spicy bestsellers and is pregnant with their child. Betta, Paolo’s sister and her husband Sandro organise a dinner party with Paolo, Simona and their childhood friend, the eccentric musician Claudio. During the lively gathering Paolo reveals what he would like to name his son, causing reactions to steam up and a torrent of revelations to follow reaching climactic proportions.",4.509,2015-01-22,6.3,292
10599,Pinocchio,"Comedy,Family,Fantasy",it,Roberto Benigni adapts the classic children's tale by Carlo Collodi for the big-budget family-oriented comedy Pinocchio.,10.347,2002-10-11,5.9,677
